temperature,sound,accel_x,accel_y,accel_z
24.6665,0.2142,-0.8381,8.7939,0.4174
25.3335,2.5582,1.7091,8.4283,2.5741
25.0273,1.5803,2.3648,7.757,3.3026
24.5972,2.8808,-1.3158,9.2085,4.868
24.6335,0.1254,0.0323,8.5839,2.1211
24.0693,0.1669,2.1126,12.8712,2.5124
25.2119,2.6625,-2.2965,7.8181,0.6785
24.9952,2.87,0.2516,10.7201,4.2664
25.0951,2.1083,1.6024,9.1787,2.2619
24.43,1.9825,-2.5449,12.5335,3.208
24.4464,0.6379,1.635,10.6689,4.3104
25.6451,0.3029,2.2822,9.9907,2.2363
24.8673,1.318,2.2627,10.2029,4.9509
24.3258,0.0732,0.2391,8.2443,4.6941
25.3836,2.7026,-0.386,10.2837,3.3349
24.5148,2.764,-1.6541,10.8425,3.4719
25.6308,1.0429,2.6954,12.9231,0.0338
24.0255,2.8336,2.8972,12.8756,0.9394
25.8901,0.7348,0.5701,12.2455,3.5271
24.3345,2.0366,-0.5721,7.082,4.4735
25.0088,1.522,-1.8788,9.0543,4.3945
25.7523,0.2263,1.1428,10.8162,1.6451
24.8167,1.4035,1.4618,9.3712,0.6083
24.3882,1.3299,-2.5792,10.1088,1.8158
25.9878,1.2673,-2.9046,12.61,3.4646
24.5457,1.9617,-1.3174,10.7604,2.9653
24.0666,2.1675,1.2728,9.3054,3.1197
25.0044,0.1228,-1.6598,11.6581,1.3718
25.6404,2.5625,-2.7328,11.722,1.8856
24.7274,2.6945,1.8454,8.0961,2.6531
24.7169,1.2599,-0.9486,11.2052,2.4632
24.2154,1.2498,-2.996,8.9668,2.7505
24.3634,1.0242,-1.5643,8.8747,3.7666
25.343,1.3795,-2.2229,10.0331,4.5504
24.8394,0.5474,2.1883,9.1215,1.5969
24.6143,0.1819,0.8829,10.4085,1.9763
24.0963,1.8863,0.9375,8.2692,1.1299
24.0895,2.2721,0.0496,10.7129,1.2762
25.6839,1.6835,0.1176,11.0388,3.6025
25.313,2.9767,2.0124,10.7095,1.2021
24.002,0.7914,0.1872,7.0811,4.8775
24.051,0.4668,-2.5023,8.1705,3.8406
24.0307,0.4504,-0.6272,12.3253,2.6017
24.1523,2.1826,-2.1641,11.5813,2.1082
25.8085,2.0468,0.8602,7.1443,2.1782
25.9233,1.1889,-0.3408,12.9004,3.1782
24.7023,0.5912,1.9204,10.2921,2.11
25.7689,0.7429,-0.4229,11.5107,2.0981
24.6387,2.9349,1.8331,11.7425,2.422
24.2453,2.6998,-1.2937,8.0539,2.8585
24.1604,0.1227,-1.3236,8.5419,4.2596
25.3196,0.7766,1.1676,7.4322,0.6262
25.449,0.5617,-0.4082,7.6213,1.582
25.5915,1.6608,-1.0674,12.333,3.5472
24.1008,0.9559,2.9902,10.6838,1.7076
25.5717,2.9721,1.1832,10.1394,4.6645
25.2585,2.7551,-0.1252,9.4713,1.2535
25.4578,0.025,2.2943,9.5328,0.3581
25.6714,1.8941,1.5673,10.8288,1.9226
24.7223,2.4427,1.4408,10.652,2.3063
25.3972,2.6194,-2.2753,8.4822,1.7938
25.3437,1.4004,-0.2629,8.1045,4.0517
24.4301,2.8156,2.429,7.3383,4.5976
25.6023,1.3017,1.8126,12.9744,2.7505
24.5905,2.6711,1.5,9.164,2.8142
24.8063,2.9897,0.9145,7.3185,0.6419
25.5398,1.3567,-0.05,9.4768,3.1908
25.4923,0.2794,-0.3737,12.2338,2.956
25.768,0.6123,1.892,7.5386,4.3839
25.9772,1.8472,-2.6018,9.2289,0.154
25.4932,2.8334,0.1728,7.5383,2.3292
24.5618,0.3225,-0.5138,9.9959,4.4979
25.6898,2.8075,-2.0834,11.9533,4.9789
24.883,2.5504,-2.0629,9.427,1.4638
25.6057,0.5775,-1.5976,12.5759,3.3445
24.6739,2.7512,0.2653,11.5786,0.2572
24.0286,2.2599,0.8367,11.6907,4.6395
24.3363,0.5564,0.6678,12.9904,2.4856
25.597,0.9093,-1.0933,8.3737,1.1211
25.84,2.6636,-0.4903,12.6904,4.9042
25.6958,2.6812,-0.1339,7.0868,4.4042
24.7039,0.8944,2.4264,12.4723,2.3563
25.3902,1.5206,-1.404,10.1818,2.6239
24.4459,1.1307,-0.8558,7.1851,1.6197
24.1408,2.3625,-2.6497,11.1787,3.6862
25.6652,1.0232,0.7446,12.6161,1.3107
24.1737,0.9737,0.0508,10.2584,3.1081
24.7076,1.8665,0.7071,10.4678,1.4859
24.3555,0.9401,-0.0095,8.062,0.0781
25.6161,1.3368,0.4934,7.5256,4.8668
24.3196,1.7752,-0.6132,11.7,1.8189
24.2728,1.0337,0.0015,7.2026,1.2779
25.1418,0.49,-2.8419,12.5274,4.6533
25.4066,2.8018,-2.7409,12.7421,2.7095
24.4842,2.3136,-2.522,7.8413,4.0623
24.6432,0.1572,-0.4976,8.4891,4.21
25.5904,1.3526,0.8643,10.6143,3.9693
24.3057,2.5443,-1.6187,12.7735,2.6503
24.5159,2.54,0.8816,7.1872,2.6872
25.0902,1.7058,2.8246,7.4774,0.2119
25.9514,0.7476,0.2093,8.8714,1.9537
25.2747,2.8499,1.837,8.5819,4.8268
25.2865,2.9522,0.4228,11.7461,1.7773
25.2317,2.7469,-0.2212,12.098,1.4435
25.2649,1.2644,-1.4141,12.6061,4.8681
25.532,2.6521,-0.3171,12.931,0.6632
24.4756,1.783,1.3894,11.1179,0.4588
25.2487,0.6174,1.0533,7.7421,2.6811
25.7858,0.6006,1.5336,7.062,3.5169
24.5201,2.952,-0.54,12.6692,2.5934
25.8172,2.8929,-1.1711,11.0704,1.2228
25.1353,0.3594,2.6472,7.8503,0.7488
24.6246,1.6663,0.2049,12.9887,0.0812
25.5273,2.4791,-0.2953,10.935,3.2541
25.0234,2.6928,-0.0254,8.8129,2.6496
25.3965,2.3544,2.3221,11.8022,4.7145
25.209,0.4483,2.437,12.9103,2.3918
25.1553,0.5112,-2.1447,11.4387,4.9354
25.0148,2.1669,0.1613,7.1772,4.7737
24.8151,1.7595,-1.6286,12.3537,0.8637
25.9788,0.1724,-0.4905,11.5373,2.5139
24.2207,1.9734,0.4223,10.4019,4.666
24.2343,0.6649,1.2779,11.0615,4.5039
25.0023,0.4878,-1.9289,9.9232,3.1498
24.2719,2.3223,-2.0497,7.1665,4.3671
24.6239,0.4897,-2.501,12.3337,4.4456
25.8988,2.5282,-1.9075,12.6577,1.93
24.9444,1.3555,1.9978,9.1612,0.6129
24.1935,2.3729,-2.4233,8.2299,4.6583
25.1321,1.334,0.1842,12.8066,1.6905
24.8481,1.7187,-0.631,8.0255,3.7814
25.6995,1.552,1.1609,11.156,0.3945
24.3653,1.6229,0.6151,8.6801,2.7495
24.6723,0.3123,-0.6088,7.9955,1.7703
25.6218,2.6488,0.8677,9.8143,1.0119
25.1933,1.1415,1.3562,9.2978,3.0198
24.9019,2.7191,-1.8127,9.3411,2.8706
25.0318,2.9946,-2.0098,11.6175,2.6976
24.1947,0.7477,2.1816,9.3159,1.5032
25.9954,1.415,2.9193,11.9175,0.5555
25.7129,0.3309,0.8543,11.0991,3.2025
25.0778,2.869,-0.1218,8.9878,0.1802
24.9075,0.8116,1.4039,11.3614,1.1353
24.1302,0.8104,0.9345,11.3341,0.1726
25.3307,0.5406,1.6227,12.1387,1.8891
24.5863,2.2972,-0.0604,11.573,1.391
25.3777,0.2605,0.0729,9.6344,4.2397
24.9291,0.8953,-1.9598,8.741,4.4204
25.1902,0.9046,0.628,9.778,0.6675
25.5119,1.1544,2.0757,10.9368,0.9798
24.768,1.2437,1.2566,9.906,2.5066
24.5408,0.1644,2.8822,12.4557,1.6698
24.6229,2.4661,-2.2393,8.9599,0.0536
25.2819,0.451,2.7804,8.9532,4.0227
24.3599,0.2533,2.7691,7.3465,0.3418
25.3668,2.9609,-1.6304,12.6257,4.1134
25.0259,0.2717,0.5033,7.2552,1.5833
25.1255,2.5374,1.7608,8.4234,2.0643
25.9598,1.0673,-0.6275,11.1207,3.3157
25.3694,2.3103,-2.6024,10.8152,4.9062
24.7017,1.1267,1.7644,7.7904,2.4745
24.6694,1.0053,-1.0056,10.8496,2.6277
25.5534,2.9282,0.4675,11.8306,1.3567
24.8651,2.0907,1.5021,12.2209,2.8046
24.2991,2.804,0.7093,9.2754,1.5074
25.7597,1.6339,1.0981,7.6281,0.4275
24.3629,0.9098,-2.6959,12.1227,3.0707
24.155,0.7772,2.3224,9.2853,3.3497
25.338,0.5642,0.9464,12.8411,4.7608
25.0225,1.8905,-0.5339,10.4656,1.9798
24.3479,0.4745,0.6069,12.0947,2.3747
25.677,0.6108,0.0724,11.7142,4.6733
24.6864,1.0515,0.272,10.0791,3.1954
25.7358,2.9431,-2.5539,8.6372,2.7755
24.0763,2.7897,2.3132,8.9983,1.7942
24.6564,2.0916,-0.1731,8.7701,2.2723
24.1174,2.192,2.2137,8.7353,3.9793
25.899,2.2337,0.0442,11.8927,2.4825
24.7657,0.3748,-2.6937,8.5227,2.1062
25.6571,2.5472,-2.2136,7.866,0.1561
25.739,1.0506,1.7264,12.2563,2.8087
24.0698,2.4897,1.8598,12.67,0.7424
25.3778,1.4615,0.334,10.1625,3.8775
25.3887,1.2256,1.9198,12.8092,0.0616
24.4398,2.1612,0.0155,7.9594,1.8795
24.1349,0.7054,1.1807,12.7281,0.8545
25.5644,1.2611,-0.6767,9.8715,2.6283
24.2125,1.0542,-0.2708,10.5869,3.0541
25.096,1.0527,-1.0702,12.7885,1.7758
25.8389,2.0537,0.5493,7.9256,0.8542
25.9692,2.1457,-2.2474,12.9185,4.9896
24.717,0.0319,-0.1454,7.309,1.4854
24.6785,0.6977,0.9877,12.8955,1.0394
25.7267,0.12,0.739,8.8068,1.0152
25.1761,0.0914,-2.4257,9.8721,3.7776
25.0423,2.8011,-1.4809,12.547,2.4743
24.0957,2.9706,2.4639,11.9081,1.566
24.1564,2.7902,1.9571,8.2342,0.0549
25.2499,0.9222,-0.8484,8.6212,0.3526
24.13,1.8454,1.213,10.2755,4.0206
24.0351,1.892,-2.5561,9.8331,3.3835
25.9469,2.816,2.6752,7.2524,3.6201
25.7211,0.8371,-0.3762,8.0049,4.1662
25.6589,0.7014,2.8152,12.8539,2.6651
25.2454,1.195,-0.1342,10.6608,0.7191
24.0242,1.6045,1.6603,8.9218,2.785
24.8031,1.2958,0.8817,7.7069,1.1068
25.1303,0.2981,-1.5358,8.4132,1.6102
25.0871,1.0665,0.7183,8.0966,2.6324
25.8562,0.6189,-1.3187,11.4574,0.8525
25.46,2.8557,2.3281,10.4445,2.1787
25.579,0.702,1.8794,7.1905,2.0923
24.083,2.5787,2.7133,10.7255,2.1898
25.2111,0.9934,2.8371,10.0873,1.6946
24.0334,1.3837,-0.7099,10.1978,0.0783
25.3031,2.1077,-1.0273,12.4683,0.8474
24.7898,1.5242,2.6245,11.2139,1.0153
25.5099,0.7553,0.1282,9.8647,3.5854
25.889,1.773,-0.9817,12.1408,4.0054
25.8121,1.5329,0.3706,10.0018,1.0702
25.9332,2.7013,-0.5667,9.6278,1.5873
25.5626,2.1241,1.3226,9.2689,2.3241
24.6505,1.5166,1.2364,9.7149,1.7664
24.0062,0.9993,2.0755,10.1342,0.1947
25.284,2.6969,2.3381,10.7063,3.8984
25.2668,1.055,-2.7347,10.7503,4.9746
25.2101,2.8231,1.317,8.622,0.7875
24.1926,0.1669,2.9715,8.9988,3.6347
24.7375,2.3928,0.2014,8.4679,2.1068
25.6664,0.1323,-1.4386,7.0984,4.7205
25.2685,0.6795,1.4159,11.8736,0.4275
24.4508,2.3573,-1.0601,8.9993,1.6693
25.2775,1.2259,-1.7688,11.526,2.3192
25.18,2.4349,1.8354,12.4045,4.8909
24.8886,0.6138,2.7311,9.7054,1.1504
25.3934,1.1184,0.9369,9.1131,1.9142
25.4503,1.5333,1.2324,9.0476,1.5106
24.095,1.6649,0.2,9.4203,2.2145
25.6601,0.8424,-0.4702,7.4418,3.3162
24.7536,2.3025,0.1685,11.4838,3.6922
24.7265,0.7506,2.8876,10.9087,3.2443
25.7316,0.535,1.0638,10.9843,0.3111
24.0158,2.3338,1.7891,12.4098,3.053
25.648,0.2783,1.0279,9.5711,2.1342
24.5386,1.7072,-1.8788,9.0437,4.1591
24.7973,1.9303,-2.4696,12.7851,3.9968
24.7173,1.851,-0.4194,8.0791,4.9241
24.4557,2.2607,-0.1806,7.9311,4.6621
24.8492,2.417,-0.7988,9.7547,2.7569
24.2512,2.999,-1.6741,7.8801,3.3083
25.5074,1.6448,-0.0104,8.935,2.4692
25.1029,1.1357,-2.1307,9.4363,2.2822
24.3676,0.9325,-1.2344,10.6279,1.2115
24.1447,1.6751,1.4063,7.0135,3.1208
25.4505,2.7008,-2.4152,11.6527,4.5637
25.0868,0.7864,0.3998,8.7962,1.546
25.3184,0.1549,-2.2831,9.5822,1.2951
25.1066,2.8438,2.1292,8.2701,4.2781
24.2759,2.205,2.8526,12.2261,3.7501
25.195,1.3547,2.9507,10.8969,0.271
24.0871,1.8476,-0.2446,11.7637,4.894
24.1586,0.337,-0.1337,11.0291,0.0056
24.9648,0.7793,-1.4734,10.0866,3.4886
24.3109,0.9471,2.4439,12.2211,2.9329
24.9126,1.1488,-0.3711,12.5394,2.2258
24.3409,1.5167,0.3473,8.0563,0.4009
24.0959,1.8028,-1.6867,12.7819,3.4177
24.178,0.4704,1.1774,10.9667,3.2613
25.0152,2.6206,-0.1551,10.3545,1.1661
24.3145,2.4176,-0.1059,10.0018,1.7696
24.7092,1.1957,2.8855,8.0466,0.5523
24.6943,2.3509,-1.0281,7.0183,1.7369
25.4741,0.1103,2.1739,9.7308,0.2984
24.9793,1.5037,2.9752,7.1543,3.6033
25.0349,0.1251,1.7389,7.0274,3.5013
24.9545,0.9018,-1.6617,10.7162,2.9294
24.4562,1.8612,0.9669,7.7012,4.5806
24.8956,1.5929,-0.5932,9.4796,1.3944
24.5732,2.7154,-1.7359,9.4503,1.1614
25.673,1.2927,-0.3456,9.5261,4.6897
24.9404,2.5742,0.8203,10.9929,4.539
25.6503,0.1002,-1.5663,10.7712,1.9091
25.4579,0.0241,1.4029,7.6498,1.0427
24.8213,2.6502,-2.1085,8.9307,0.7236
24.3866,1.5199,-0.215,11.0642,0.0156
25.7058,2.8581,-0.9793,8.6246,0.6505
25.6576,1.5413,1.974,11.8037,1.5686
24.0437,0.9187,-1.7741,12.4814,1.8229
25.3776,2.9488,0.0147,9.229,3.0385
24.4975,1.8776,1.5445,11.0789,1.1842
24.5875,2.1931,-1.1245,8.0054,3.2712
24.7462,0.3324,-1.6657,12.4038,4.1386
24.2487,0.8493,-0.2006,8.2137,1.1409
25.49,2.9298,2.819,9.3666,2.2859
24.3194,0.402,1.9178,8.662,2.7953
24.2658,2.187,2.8843,12.7061,3.0766
25.3523,2.3582,0.8015,9.0575,3.5941
25.2471,0.6307,-2.6215,9.7089,2.9182
25.2246,1.0181,1.0459,12.571,1.2997
24.9637,0.1572,-1.3191,8.7443,0.3552
24.0364,1.6506,-2.8393,8.4853,0.2696
25.1762,0.8507,-0.3161,10.547,3.5055
24.17,1.726,2.0582,11.0608,2.2301
24.956,0.3981,-0.3454,10.4465,0.7711
24.787,2.432,-2.6896,12.7564,2.3253
25.0474,2.5547,2.6275,7.5112,1.4405
24.8628,2.0558,-1.3672,7.7551,4.0756
24.8324,1.97,1.232,7.8619,0.5515
24.1291,1.7484,-1.5256,7.7683,0.55
24.3292,1.4388,0.8307,8.9585,0.3343
25.5718,2.7192,-0.629,12.5791,4.0383
24.7879,0.8165,-0.3184,12.4199,0.8576
24.2205,0.4734,-2.0229,11.056,2.4316
24.1959,2.6787,-1.7898,10.279,3.0723
25.4418,0.8647,-2.4261,10.0771,3.2723
25.4351,2.598,-2.6237,11.033,1.4345
24.1033,1.9504,-1.2401,10.4601,2.9309
25.127,2.3996,-1.526,10.0774,2.4506
24.1423,0.01,1.258,8.9155,4.3815
25.7887,0.8907,-1.7762,8.4953,4.5589
25.4602,0.3339,-2.2948,7.6342,4.7181
25.6045,1.3495,0.4772,7.54,4.5376
24.394,1.2229,-1.0574,9.3192,3.4726
24.157,1.223,-0.5936,7.5945,3.2157
24.7577,2.1127,-2.0736,7.0988,4.4372
25.5218,0.7587,-2.3096,8.4485,2.9344
25.4377,2.5226,-0.9652,10.7155,4.8771
24.7236,1.4356,-0.9062,9.9078,1.5721
25.2749,0.8108,1.1617,9.0669,2.8374
25.768,2.1779,-0.0798,7.6183,3.6192
24.044,1.545,0.2401,9.8215,3.1032
25.2662,0.5013,1.1778,7.6794,4.38
25.3053,0.9394,-1.0759,11.3378,1.1593
24.5652,1.6524,2.5623,9.6504,3.3638
24.6055,2.3052,-1.4625,12.9304,2.677
25.8512,1.2594,0.979,10.2484,3.5827
24.3748,2.5447,-1.5034,7.2373,1.4107
25.5276,0.9421,0.7383,8.4843,4.6842
25.1305,0.7435,2.4353,11.1217,4.309
25.42,2.7676,1.576,8.4344,2.4208
24.4386,1.4079,1.3185,10.5164,1.0918
24.5777,0.1965,0.7293,8.7876,4.047
25.6613,1.0428,2.0197,9.0599,0.001
25.6546,1.7519,0.7564,8.9906,0.7795
24.2175,2.845,-2.3203,11.0146,0.1321
25.3104,1.2079,2.2498,7.6898,0.2169
24.2118,0.5079,2.003,12.3925,2.9287
25.815,1.6862,0.8716,10.7828,0.511
25.509,2.8299,-2.2247,7.6324,1.6357
25.3631,0.0563,-2.1531,7.2936,0.9443
25.1174,2.8516,2.9419,10.0267,1.8861
24.9018,0.9309,1.0108,7.2254,1.9052
25.4186,2.8259,0.4987,10.6791,3.0872
24.7278,2.2263,2.4714,8.8047,2.1761
24.1694,2.2443,1.0457,8.8796,4.843
24.1836,1.3504,-2.9757,10.1175,0.767
24.1367,1.6241,-0.7602,7.7748,2.2648
25.5477,2.3546,2.187,7.0109,3.5334
25.4385,2.1227,0.5414,8.1973,3.8509
25.8496,1.8893,-1.3638,7.1402,4.0271
25.7331,0.2471,-0.0301,8.3022,2.9414
25.1551,1.5983,2.9271,7.3172,0.8986
25.4883,2.9636,0.8109,9.3136,1.8989
25.2095,0.759,0.0168,11.0852,2.2513
25.7799,1.0725,0.4961,7.6479,1.8903
24.8784,1.9623,-2.0271,7.4892,2.7551
24.9385,0.1746,-0.7873,10.4298,1.8855
25.8567,1.5355,0.3523,11.1186,1.7497
25.1933,1.9995,-0.6929,9.6708,2.6163
24.8092,0.6322,1.6157,12.8805,0.4461
25.9588,1.4128,0.0566,7.9574,3.3926
24.8616,1.7535,0.2576,11.1264,3.1902
24.7797,1.7635,-0.7324,11.5652,3.6386
25.3677,1.5023,1.8126,7.5424,1.8984
25.2178,1.9032,-0.4789,8.3258,2.9692
25.8954,2.5332,2.6896,7.2712,1.2807
24.2289,1.7645,-0.7611,10.9028,1.0904
24.389,0.7182,1.4367,9.6886,0.3044
25.0577,0.7024,-1.5678,8.7328,3.7158
25.7433,2.3276,1.881,8.7216,1.6783
24.6215,2.3927,0.5703,10.9232,4.4633
24.0395,2.6067,0.0907,11.6401,1.5451
24.0552,1.0362,-0.6436,7.5172,4.7683
25.847,1.9856,-2.3783,8.6735,4.3626
24.3378,1.3406,-1.4239,7.4961,0.4491
25.7117,2.3057,-2.3871,10.8976,3.3898
24.5634,2.145,2.4851,7.2614,0.0289
25.3103,2.7568,1.289,12.7596,4.863
24.2559,1.9416,-2.8005,8.9626,3.0819
24.5826,0.7038,0.4881,7.51,3.5906
25.3521,1.2743,1.7382,12.0286,0.9523
24.6103,1.3825,1.1158,10.5775,0.5072
25.6329,1.5243,1.4055,11.9968,4.823
25.4158,0.4244,0.0542,11.6194,0.3179
25.3891,2.6351,0.3333,10.5207,2.1899
25.2114,0.9404,0.9556,9.8984,4.0144
25.2476,0.2581,-1.5507,10.8966,2.6184
24.7128,0.3147,0.9038,9.7883,0.1509
25.0777,2.8925,-0.0786,7.9383,0.8144
25.2366,1.4425,-0.5592,8.0261,4.1676
25.4572,1.1039,1.0903,8.8324,0.5251
24.5165,1.6123,-2.522,9.0258,0.7957
25.9206,0.1514,2.228,12.2245,1.8352
24.7003,1.9572,-0.1165,11.0138,1.3908
25.3909,0.3179,-0.5822,12.8052,1.1855
24.5596,1.5571,0.5948,8.2855,1.8709
24.035,1.9832,2.1651,7.2045,0.4857
25.8416,0.1823,0.9509,12.8365,0.1342
24.5804,1.2593,2.6194,10.2715,3.1669
25.4492,2.7433,-0.6949,8.2109,2.9758
25.8061,0.1831,-0.5079,9.597,4.1411
25.3074,2.7103,-2.227,8.1905,0.3161
25.9894,2.6461,-2.6812,9.7388,4.2179
24.9982,0.9539,0.0759,12.9969,3.1304
25.4369,0.9647,1.6371,8.6572,3.9184
25.818,0.4727,-2.7118,12.0548,2.9083
24.4866,0.8539,0.8582,9.1203,3.9431
24.2158,2.6326,-1.6338,7.2983,3.7595
25.5121,0.1457,-2.1886,9.8191,0.6568
25.301,1.0978,-1.9503,10.9991,3.0038
25.2946,0.3052,0.4812,7.1193,1.1767
25.448,1.3395,-2.5891,11.0224,0.0814
24.7867,1.4227,2.9868,9.8265,2.5531
24.9351,1.7668,-1.3579,8.488,0.4224
25.514,2.6616,0.302,7.2231,4.5134
25.3888,2.9391,-2.7233,8.552,0.8325
25.5931,2.2097,0.8261,12.3533,4.5728
25.8531,2.0512,1.2298,7.5773,4.2533
24.1576,0.5768,1.6886,8.0712,2.8501
25.0489,0.078,1.1803,7.7786,1.8553
25.7185,0.0324,0.9803,12.5761,0.2523
24.8353,1.551,-0.5587,9.4654,0.6351
24.1011,2.5963,-1.6214,10.0714,3.0583
25.7373,2.857,2.3423,12.5442,4.7372
25.3489,0.9878,2.8355,12.5373,1.9115
24.0857,2.2057,-2.0371,7.9571,4.0489
25.8751,2.497,-1.8874,10.1515,1.11
25.0425,1.2554,0.9018,9.4884,3.3041
25.5852,0.7291,1.0213,9.2374,0.9261
24.7467,2.2125,1.9527,7.9506,4.5871
24.463,1.6362,-2.2425,7.8998,3.5624
24.5678,1.4262,-0.4256,10.0907,2.6842
24.7734,1.9561,-1.6397,7.1762,0.7803
25.7332,2.9765,-2.9839,12.7478,0.3125
25.6494,1.5528,-2.219,12.3657,3.1665
25.0979,1.4408,-1.928,9.7853,3.9065
25.0038,1.1005,-1.659,7.1762,2.8171
25.5791,0.0226,0.4623,12.2102,4.6301
24.6334,0.879,-2.1889,11.1896,1.191
24.8172,1.2966,-2.2832,10.0034,3.7373
24.8259,2.848,1.9596,10.1955,0.5816
24.6207,1.5027,2.0734,11.233,3.6595
24.6595,2.8602,-2.9767,7.4953,4.4098
24.9793,0.6307,-1.0606,8.5686,3.5662
24.403,2.328,-1.532,11.6294,1.5867
25.8738,1.1277,-2.3402,7.8763,1.7337
24.8767,2.9327,-0.7317,7.1278,1.2759
25.4639,0.2026,1.0337,10.8539,4.1119
24.2022,2.4793,-1.6996,7.5079,4.1809
24.5392,2.9424,1.0045,8.3928,0.1993
24.7189,0.3871,1.6306,9.5881,3.3332
24.9206,2.6932,2.1483,12.8759,0.1598
25.2428,0.1261,-0.705,10.6707,3.8937
24.2639,2.0019,0.8229,9.7755,0.5083
25.3495,0.9446,-1.4112,11.1182,4.5838
24.25,2.1427,0.6575,10.775,1.5271
25.4643,1.8716,2.6789,7.1769,3.4772
24.5527,1.5574,-2.1234,7.112,4.5586
25.5273,0.3394,-2.7608,8.1216,3.4984
24.2545,1.2221,0.6747,11.7057,2.1226
24.1344,2.8155,2.4978,11.4864,4.0873
25.102,1.902,-1.183,7.0717,3.4086
25.1919,1.5073,-2.4788,10.4679,0.7364
25.7851,0.7452,2.6936,7.3226,1.0259
24.3639,1.8034,-0.7966,11.4158,0.4975
24.1518,2.6424,2.4506,7.215,2.642
25.5019,0.2987,2.6608,10.1203,3.3805
24.6895,1.5008,-1.0771,10.491,1.1203
24.9661,0.3267,2.2905,9.6637,3.8692
25.1429,0.5412,-2.3076,7.1633,3.4862
24.0757,0.0534,0.7752,8.9456,2.6033
24.375,1.6354,1.6604,10.5281,4.5364
25.3653,1.4653,-1.7056,8.7918,4.4395
25.5464,1.0605,-0.0125,9.2509,3.4156
24.8362,0.7785,0.0081,9.8067,0.6879
24.9042,0.4144,-1.284,9.1017,2.2409
25.999,2.3606,0.2131,10.7958,0.963
24.875,2.2604,1.3973,11.1303,0.3966
24.6358,1.98,-2.4507,12.9442,0.2803
25.9669,0.572,1.2864,12.6558,1.2805
25.6125,0.1078,1.7126,9.884,1.8702
24.8514,0.0546,-0.6968,10.1459,3.9193
24.9097,1.2905,-2.1413,8.5659,2.3116
25.9166,1.5345,-2.0696,7.629,4.2574
24.4003,0.11,2.6274,8.3487,1.3605
25.0584,0.4726,1.3394,10.4843,4.2869
25.3776,0.8762,-2.3626,9.5198,0.866
24.516,0.3072,0.1242,12.2173,4.8976
24.0401,0.5996,1.1767,9.587,3.3658
25.6512,1.5912,-1.3171,8.9045,4.0001
24.9026,2.4872,2.3311,8.025,4.0265
24.9674,1.5681,1.2138,11.1567,1.9388
25.6899,0.2235,2.6732,9.0877,0.1888
24.7101,2.8394,1.2458,10.1329,1.7536
25.7827,2.7438,-2.1185,10.045,2.1012
25.1335,1.0989,-1.685,11.6895,4.1232
24.7648,2.2073,-1.2974,11.847,1.1938
24.863,2.9954,-2.0665,11.5274,2.455
25.3832,1.5623,2.0372,12.1775,4.5531
24.6964,0.5579,-2.6433,12.8393,4.0712
24.2414,2.1964,2.2572,10.0283,0.8472
25.2662,2.5177,-1.8809,10.1716,1.0769
25.5386,0.9531,1.878,12.9347,4.935
24.3932,0.516,-0.134,7.3393,0.0303
24.9338,0.4788,1.9195,11.0435,2.1433
24.4119,1.7665,0.9386,9.4222,3.3245
24.4966,0.3507,-1.1239,9.4838,2.0599
24.9812,1.525,2.2337,10.6392,3.9571
24.7237,0.3458,1.4321,11.1904,4.0574
24.7651,2.9328,0.4304,12.8554,2.7174
24.2873,2.7627,-0.8389,10.8129,3.945
24.2174,0.3277,-0.9516,11.8754,2.9718
25.811,1.2234,2.6792,7.2409,3.2107
24.2173,0.6752,-2.3006,9.5411,3.057
24.0197,0.2555,-1.9739,11.4401,4.5298
24.423,1.2733,1.341,11.0729,3.1316
25.709,2.7209,0.3564,11.2855,4.0764
25.7162,0.205,1.6397,8.4352,1.6983
24.9722,1.7511,-2.5322,12.9577,1.1808
25.0099,2.0148,-0.9559,10.102,1.8495
25.609,0.4477,-2.6738,8.0121,0.6407
24.16,2.9694,-2.7833,12.5123,2.4351
25.3325,1.5952,2.0411,12.5648,1.8563
25.0063,0.8626,2.7385,7.3444,0.8163
24.1308,2.5588,2.1008,11.6243,0.6426
24.7806,1.1452,-0.4064,11.2386,0.6857
25.5034,0.5642,-1.6099,12.5756,1.5501
24.8915,1.9399,2.2014,7.5288,2.0831
25.494,0.5795,1.9413,12.7857,2.2234
25.6293,2.1265,-1.7183,9.6587,4.4125
25.1081,2.7346,1.3469,8.6614,2.6566
25.3796,1.3636,2.495,12.6102,2.7801
24.739,2.9454,-2.5845,8.2665,2.3759
24.631,2.8284,-0.001,12.1928,3.2646
24.9727,2.3679,2.7303,10.7332,2.1709
25.863,0.6444,-2.348,10.1923,1.9365
24.4214,0.5728,-2.95,9.6604,3.8354
25.2221,2.3018,0.9294,12.9077,4.7993
25.0978,2.299,0.1271,7.3958,0.4038
24.7474,2.7714,0.6891,11.8259,1.2165
24.6378,1.1226,2.9697,7.8383,0.4425
24.491,2.1645,2.7154,9.8622,1.9081
24.9859,0.9273,0.6295,10.2747,0.6944
25.1311,0.6108,0.7695,8.105,4.1662
25.7913,2.3531,-1.8565,10.5841,3.8768
24.9444,2.3082,1.5661,8.5327,2.0156
25.6754,2.1651,-2.7478,9.3487,3.3424
25.1138,1.8195,-2.0472,9.7694,3.8542
24.7553,0.7796,2.4904,8.5122,4.886
